Customer ID,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population,NPS
0032-PGELS,5171,Yes,1,1,,No,0.0,No,Yes,DSL,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.5,30.5,0.0,0,0.0,30.5,Female,37,No,No,Yes,Yes,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,234,Detractor
6797-LNAQX,4794,Yes,1,70,Offer A,Yes,29.59,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,98.3,6859.5,0.0,20,2071.3,8950.8,Male,34,No,No,Yes,No,0,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,47969,Detractor
6394-MFYNG,4956,No,0,48,,Yes,5.19,Yes,Yes,Fiber Optic,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.4,5121.3,0.0,0,249.12,5370.42,Female,20,Yes,No,No,No,0,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,12173,Detractor
8155-IBNHG,2325,Yes,1,24,,Yes,17.73,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.4,1747.85,0.0,0,425.52,2173.37,Female,55,No,No,Yes,No,0,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,30202,Detractor
4745-LSPLO,3731,No,0,1,,Yes,19.85,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0.0,0,19.85,40.35,Male,22,Yes,No,No,No,0,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,46828,Detractor
8083-YTZES,3622,No,0,4,,Yes,47.82,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,265.35,0.0,0,191.28,456.63,Male,52,No,No,No,No,0,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,47431,Detractor
3976-BWUCK,5255,Yes,1,30,,Yes,7.01,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.1,2804.45,0.0,0,210.3,3014.75,Female,63,No,No,Yes,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201,Detractor
3585-ISXZP,5335,No,0,8,,Yes,29.66,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,778.1,0.0,0,237.28,1015.38,Female,53,No,No,No,No,0,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,56307,Detractor
4174-LPGTI,2517,Yes,1,41,,Yes,32.02,No,Yes,DSL,28,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,66.5,2728.6,0.0,0,1312.8200000000002,4041.42,Female,49,No,No,Yes,No,0,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,17721,Detractor
2108-XWMPY,2095,No,0,3,,No,0.0,No,Yes,DSL,85,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.45,106.85,0.0,0,0.0,106.85,Male,29,Yes,No,No,No,0,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,2355,Detractor
6304-IJFSQ,5585,No,0,3,,Yes,46.57,No,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.9,130.1,0.0,0,139.71,269.81,Male,63,No,No,No,No,0,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,7857,Detractor
0093-XWZFY,2832,No,0,40,,Yes,37.69,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,4036.85,0.0,0,1507.6,5544.45,Male,51,No,No,No,No,0,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,5529,Detractor
7703-ZEKEF,5701,No,0,23,Offer D,Yes,18.7,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.0,1917.1,0.0,0,430.1,2347.2,Male,47,No,No,No,No,0,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,3535,Detractor
5482-NUPNA,5730,No,0,4,,Yes,18.03,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.4,272.15,0.0,0,72.12,344.27,Female,28,Yes,No,No,No,0,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,14546,Detractor
1122-JWTJW,3463,Yes,1,1,,Yes,37.68,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.65,70.65,0.0,0,37.68,108.33,Male,64,No,No,Yes,Yes,2,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,471,Detractor
1699-HPSBG,4581,No,0,12,Offer D,Yes,9.6,No,Yes,Cable,23,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.8,727.8,0.0,0,115.2,843.0,Male,44,No,No,No,No,0,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,18884,Detractor
8775-CEBBJ,2029,No,0,9,,Yes,41.92,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,0.0,0,377.28,780.6300000000001,Female,40,No,No,No,No,0,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,1632,Detractor
0639-TSIQW,5620,No,0,67,Offer A,Yes,37.5,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.95,6886.25,0.0,0,2512.5,9398.75,Female,28,Yes,No,No,No,0,United States,California,White Water,92282,"33.972293, -116.654195",33.972293,-116.654195,805,Detractor
7590-VHVEG,3964,No,0,1,Offer E,No,0.0,No,Yes,DSL,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.85,29.85,0.0,0,0.0,29.85,Female,36,No,No,Yes,No,0,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,54492,Detractor
5575-GNVDE,3441,No,0,34,,Yes,17.09,No,Yes,DSL,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,56.95,1889.5,0.0,0,581.06,2470.56,Male,46,No,No,No,No,0,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,44586,Detractor
7795-CFOCW,4307,No,0,45,,No,0.0,No,Yes,DSL,10,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,42.3,1840.75,0.0,0,0.0,1840.75,Male,53,No,No,No,No,0,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715,67852,Detractor
1452-KIOVK,4459,No,0,22,Offer D,Yes,29.54,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.1,1949.4,0.0,0,649.88,2599.28,Male,42,No,No,No,Yes,3,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,45025,Passive
6713-OKOMC,2013,No,0,10,Offer D,No,0.0,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.75,301.9,0.0,0,0.0,301.9,Female,42,No,No,No,No,0,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,30852,Detractor
6388-TABGU,4529,No,0,62,Offer B,Yes,7.96,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,56.15,3487.95,0.0,0,493.52,3981.47,Male,48,No,No,No,No,0,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,101215,Passive
9763-GRSKD,5764,Yes,1,13,Offer D,Yes,29.68,No,Yes,DSL,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,49.95,587.45,0.0,150,385.84,1123.29,Male,37,No,No,Yes,Yes,2,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.238728,30596,Detractor
7469-LKBCI,4726,No,0,16,Offer D,Yes,32.62,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95,326.8,0.0,0,521.92,848.72,Male,21,Yes,No,No,No,0,United States,California,Los Angeles,90013,"34.044639, -118.240413",34.044639,-118.240413,9732,Detractor
8091-TTVAX,6432,Yes,7,58,Offer B,Yes,5.69,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.35,5681.1,0.0,0,330.02000000000004,6011.120000000001,Male,39,No,No,Yes,No,0,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,3524,Detractor
5129-JLPIS,5822,No,0,25,,Yes,10.4,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,2686.05,0.0,0,260.0,2946.05,Male,27,Yes,No,No,No,0,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,46984,Detractor
3655-SNQYZ,5141,Yes,7,69,Offer A,Yes,33.23,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.25,7895.15,0.0,0,2292.87,10188.02,Female,48,No,No,Yes,No,0,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,20692,Passive
8191-XWSZG,5186,No,0,52,Offer B,Yes,22.55,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,1022.95,0.0,0,1172.6,2195.55,Female,57,No,No,No,No,0,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,47143,Passive
9959-WOFKT,4479,No,0,71,,Yes,14.67,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,106.7,7382.25,0.0,0,1041.57,8423.82,Male,61,No,No,No,No,0,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,67520,Detractor
4183-MYFRB,5982,No,0,21,Offer D,Yes,6.49,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,1862.9,0.0,30,136.29,2029.19,Female,30,No,No,No,No,0,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,3012,Detractor
1680-VDCWW,5279,Yes,10,12,Offer D,Yes,11.04,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,202.25,0.0,0,132.48,334.73,Male,45,No,No,Yes,No,0,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577,47487,Passive
3638-WEABW,6407,Yes,1,58,Offer B,Yes,48.98,Yes,Yes,Cable,76,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,59.9,3505.1,0.0,0,2840.84,6345.94,Female,25,Yes,No,Yes,No,0,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333,41175,Detractor
6322-HRPFA,4986,Yes,3,49,Offer B,Yes,5.29,No,Yes,Cable,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,59.6,2970.3,0.0,0,259.21,3229.51,Male,42,No,No,Yes,Yes,2,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,73686,Detractor
6865-JZNKO,2725,No,0,30,,Yes,19.41,No,Yes,Cable,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1530.6,0.0,0,582.3,2112.9,Female,25,Yes,No,No,No,0,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,48727,Passive
5248-YGIJN,5974,Yes,9,72,,Yes,10.92,Yes,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.25,6369.45,0.0,0,786.24,7155.69,Male,36,No,No,Yes,No,0,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,38415,Detractor
6827-IEAUQ,3213,Yes,5,27,,Yes,40.21,No,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12,Female,46,No,No,Yes,No,0,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,27799,Detractor
7310-EGVHZ,5526,No,0,1,Offer E,Yes,24.48,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,20.2,0.0,0,24.48,44.68,Male,35,No,No,No,No,0,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,32901,Promoter
6234-RAAPL,5915,Yes,7,72,,Yes,23.66,Yes,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,99.9,7251.7,0.0,0,1703.52,8955.22,Female,60,No,No,Yes,No,0,United States,California,Los Angeles,90038,"34.088017, -118.327168",34.088017,-118.327168,32562,Passive
6572-ADKRS,3395,No,0,46,Offer B,Yes,42.44,No,Yes,Fiber Optic,69,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.8,3548.3,0.0,0,1952.24,5500.54,Female,19,Yes,No,No,No,0,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,9805,Detractor
8865-TNMNX,2392,Yes,6,10,Offer D,Yes,26.17,No,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,49.55,475.7,0.0,0,261.70000000000005,737.4000000000001,Male,53,No,No,Yes,No,0,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,44764,Detractor
9489-DEDVP,4715,Yes,8,70,,Yes,29.38,Yes,Yes,DSL,23,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,69.2,4872.35,0.0,80,2056.6,7008.950000000001,Female,52,No,No,Yes,No,0,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,87383,Detractor
9867-JCZSP,3646,Yes,8,17,Offer D,Yes,8.74,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,418.25,0.0,0,148.58,566.83,Female,28,Yes,No,Yes,No,0,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,39334,Passive
4671-VJLCL,4595,No,0,63,Offer B,Yes,12.82,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,79.85,4861.45,0.0,0,807.66,5669.11,Female,36,No,No,No,No,0,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,49839,Detractor
4080-IIARD,2569,Yes,1,13,Offer D,Yes,11.79,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.2,981.45,0.0,0,153.26999999999998,1134.72,Female,42,No,No,Yes,No,0,United States,California,Los Angeles,90047,"33.958149, -118.308441",33.958149,-118.308441,47107,Promoter
3714-NTNFO,6434,No,0,49,Offer B,Yes,27.2,Yes,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.7,0.0,0,1332.8,5239.5,Female,49,No,No,No,No,0,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,21739,Promoter
5948-UJZLF,3805,No,0,2,,Yes,40.75,No,Yes,DSL,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,97.0,0.0,0,81.5,178.5,Male,22,Yes,No,No,No,0,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,33523,Promoter
7639-LIAYI,4142,No,0,52,Offer B,Yes,29.16,Yes,Yes,Cable,73,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.75,4217.8,0.0,0,1516.32,5734.12,Male,23,Yes,No,No,No,0,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,44004,Passive
2954-PIBKO,5128,Yes,7,69,,Yes,39.88,Yes,Yes,Cable,17,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,64.15,4254.1,0.0,40,2751.7200000000003,7045.820000000001,Female,64,No,No,Yes,No,0,United States,California,Los Angeles,90058,"34.001617, -118.222274",34.001617,-118.222274,3642,Detractor
8769-KKTPH,4572,Yes,2,63,Offer B,Yes,1.43,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.65,6311.2,0.0,0,90.09,6401.29,Female,44,No,No,Yes,No,0,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656,55204,Detractor
3957-SQXML,5408,Yes,10,34,,Yes,25.21,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,894.3,0.0,0,857.14,1751.44,Female,61,No,No,Yes,No,0,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,21728,Detractor
5954-BDFSG,4708,No,0,72,,Yes,9.47,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,107.5,7853.7,0.0,60,681.84,8595.539999999999,Female,40,No,No,No,No,0,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,20408,Detractor
0434-CSFON,4488,Yes,3,47,Offer B,Yes,38.15,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0.0,0,1793.05,6500.150000000001,Female,34,No,No,Yes,No,0,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178,21,Detractor
1215-FIGMP,6292,No,0,60,Offer B,Yes,42.88,Yes,Yes,Fiber Optic,52,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,5450.7,0.0,0,2572.8,8023.5,Male,27,Yes,No,No,No,0,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,10470,Detractor
0526-SXDJP,6091,Yes,7,72,Offer A,No,0.0,No,Yes,Cable,17,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,42.1,2962.0,0.0,0,0.0,2962.0,Male,36,No,No,Yes,No,0,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,105285,Passive
0557-ASKVU,4948,Yes,2,18,Offer D,Yes,44.97,No,Yes,Cable,7,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,957.1,0.0,0,809.46,1766.56,Female,43,No,No,Yes,No,0,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,21397,Promoter
5122-CYFXA,5387,No,0,3,Offer E,Yes,38.99,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,244.1,0.0,0,116.97,361.07,Female,53,No,No,No,No,0,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,11355,Detractor
8627-ZYGSZ,3817,Yes,8,47,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0.0,0,1857.44,5507.79,Male,32,No,No,Yes,No,0,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,47305,Promoter
3410-YOQBQ,4984,No,0,31,,Yes,25.57,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,79.2,2497.2,0.0,70,792.67,3359.87,Female,61,No,No,No,No,0,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459,51387,Promoter
3170-NMYVV,5849,Yes,5,50,Offer B,Yes,26.95,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,930.9,0.0,0,1347.5,2278.4,Female,37,No,No,Yes,No,0,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,29825,Passive
7410-OIEDU,5983,No,0,10,,Yes,48.38,No,Yes,Fiber Optic,42,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,887.35,0.0,0,483.8,1371.15,Male,29,Yes,No,No,No,0,United States,California,Culver City,90230,"33.993991, -118.39704",33.993991,-118.39704,31963,Detractor
2273-QCKXA,3178,No,0,1,,Yes,25.77,No,Yes,Cable,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.05,49.05,0.0,0,25.77,74.82,Male,39,No,No,No,No,0,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902,15195,Detractor
0731-EBJQB,5482,Yes,3,52,Offer B,Yes,5.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,1090.65,0.0,0,293.8,1384.45,Female,24,Yes,No,Yes,No,0,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993,24908,Detractor
8028-PNXHQ,4444,Yes,4,62,Offer B,Yes,48.73,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0.0,0,3021.26,4445.86,Male,40,No,No,Yes,No,0,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,42459,Promoter
5630-AHZIL,5613,No,0,3,Offer E,Yes,39.55,No,Yes,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0.0,60,118.65,356.05,Female,51,No,No,No,Yes,3,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,16041,Detractor
6416-JNVRK,2867,No,0,46,Offer B,Yes,2.03,No,Yes,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0.0,0,93.38,2782.23,Female,50,No,No,No,No,0,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,9960,Promoter
5590-ZSKRV,5614,Yes,1,8,Offer E,Yes,38.78,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.65,482.25,0.0,0,310.24,792.49,Female,62,No,No,Yes,Yes,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,26442,Detractor
3887-PBQAO,5741,Yes,4,45,Offer B,Yes,22.49,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.9,1216.6,0.0,0,1012.05,2228.65,Female,48,No,No,Yes,No,0,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,18693,Passive
8108-UXRQN,3443,Yes,1,11,,No,0.0,No,Yes,Cable,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.55,565.35,0.0,0,0.0,565.35,Female,23,Yes,No,Yes,Yes,1,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,33300,Detractor
9919-YLNNG,4005,No,0,42,Offer B,Yes,40.15,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,110,1686.3,6123.8,Female,38,No,No,No,No,0,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,11,Passive
0318-ZOPWS,5422,Yes,10,49,,Yes,2.82,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.15,973.35,0.0,0,138.17999999999998,1111.53,Female,31,No,No,Yes,No,0,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181,19630,Promoter
4445-ZJNMU,3540,No,0,9,Offer E,Yes,4.81,Yes,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,918.75,0.0,0,43.29,962.04,Male,30,No,No,No,No,0,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,33758,Detractor
4808-YNLEU,5255,Yes,1,35,Offer C,Yes,24.53,No,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,62.15,2215.45,0.0,0,858.5500000000001,3074.0,Female,51,No,No,Yes,No,0,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,28094,Passive
1862-QRWPE,4124,Yes,10,48,,Yes,37.96,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057.0,0.0,0,1822.08,2879.08,Female,24,Yes,No,Yes,No,0,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,22548,Promoter
2796-NNUFI,5480,Yes,1,46,,Yes,30.47,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,927.1,0.0,0,1401.62,2328.72,Female,56,No,No,Yes,No,0,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,24979,Promoter
3016-KSVCP,3664,Yes,4,29,Offer C,No,0.0,No,Yes,DSL,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0,0.0,1009.25,Male,47,No,No,Yes,No,0,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,41263,Detractor
4767-HZZHQ,5036,Yes,5,30,Offer C,Yes,6.19,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,82.05,2570.2,0.0,120,185.7,2875.9,Male,32,No,No,Yes,Yes,3,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,34191,Detractor
7233-PAHHL,5825,No,0,66,Offer A,Yes,6.22,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.0,5714.25,0.0,0,410.52,6124.77,Male,57,No,No,Yes,No,0,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,96267,Passive
6067-NGCEU,5261,No,0,65,,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,111.05,7107.0,0.0,0,2715.7000000000003,9822.7,Female,50,No,No,No,No,0,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,5451,Passive
