CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,num_services,charge_per_service,is_new_customer,is_autopay,NPS
4115,Yes,1,31,,Yes,2.12,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,0.0,50,65.72,3135.22,Male,62,No,No,Yes,No,0,5,15.633333333333333,0,1,Detractor
4368,Yes,9,24,Offer C,Yes,20.6,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,21.1,490.65,0.0,0,494.4,985.05,Female,51,No,No,Yes,Yes,3,1,10.55,0,0,Promoter
5436,Yes,9,69,Offer A,Yes,22.49,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.0,7297.75,0.0,0,1551.81,8849.56,Male,47,No,No,Yes,Yes,2,8,11.666666666666666,0,1,Passive
2842,No,0,27,,Yes,10.55,No,Yes,DSL,29,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,52.85,1498.65,0.0,0,284.85,1783.5,Female,44,No,No,No,No,0,4,10.57,0,1,Detractor
3198,No,0,9,Offer E,Yes,40.71,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.5,597.9,0.0,0,366.39,964.29,Male,30,No,No,No,No,0,2,23.5,1,1,Detractor
5542,No,0,33,Offer C,Yes,34.85,No,Yes,Fiber Optic,27,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.6,2651.1,0.0,0,1150.05,3801.15,Male,32,No,No,No,No,0,4,16.119999999999997,0,1,Passive
2793,Yes,1,11,,No,0.0,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,346.45,27.24,0,0.0,319.21,Female,32,No,No,Yes,Yes,2,2,9.866666666666667,1,1,Passive
2873,Yes,10,12,Offer D,No,0.0,No,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,617.15,0.0,0,0.0,617.15,Female,24,Yes,No,Yes,No,0,5,8.308333333333334,1,1,Detractor
5154,Yes,10,50,Offer B,Yes,38.29,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,4858.7,3.55,0,1914.5,6769.65,Male,46,No,No,Yes,No,0,7,12.28125,0,1,Passive
5660,Yes,1,57,,Yes,17.01,No,Yes,DSL,11,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.45,3053.0,0.0,0,969.57,4022.57,Female,33,No,No,Yes,Yes,2,4,10.69,0,1,Detractor
5394,Yes,9,71,Offer A,Yes,22.83,No,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.45,6029.9,0.0,0,1620.9299999999998,7650.83,Male,35,No,No,Yes,Yes,3,9,8.545,0,1,Detractor
5059,No,0,69,Offer A,Yes,13.91,Yes,Yes,Cable,7,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.9,4577.9,0.0,0,959.79,5537.69,Female,46,No,No,No,No,0,6,9.55714285714286,0,0,Detractor
3727,No,0,31,Offer C,Yes,24.21,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,0.0,0,750.51,3363.91,Female,30,No,No,No,No,0,5,14.125,0,0,Detractor
4602,No,0,15,Offer D,Yes,30.22,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,1430.05,0.0,0,453.3,1883.35,Male,31,No,No,No,Yes,1,5,15.166666666666666,0,1,Passive
5441,No,0,2,Offer E,Yes,39.5,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,0.0,0,79.0,153.2,Female,34,No,No,No,No,0,2,15.083333333333334,1,0,Detractor
5189,No,0,69,Offer A,Yes,26.45,Yes,Yes,DSL,46,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,79.45,5502.55,0.0,80,1825.05,7407.6,Male,23,Yes,No,No,No,0,7,9.93125,0,0,Passive
3971,Yes,6,11,,Yes,26.11,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,184.95,0.0,0,287.21,472.16,Male,34,No,No,Yes,No,0,1,10.275,1,0,Promoter
3301,No,0,45,Offer B,Yes,29.81,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.75,4882.8,0.0,0,1341.45,6224.25,Male,50,No,No,Yes,No,0,8,11.97222222222222,0,1,Promoter
4797,No,0,43,,Yes,30.64,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.1,1070.15,0.0,0,1317.52,2387.67,Female,31,No,No,No,Yes,3,2,8.366666666666667,0,1,Passive
2305,Yes,2,28,,No,0.0,No,Yes,DSL,21,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,39.1,1096.6,0.0,0,0.0,1096.6,Female,76,No,Yes,Yes,Yes,3,4,7.82,0,1,Detractor
4442,Yes,9,70,Offer A,Yes,3.51,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1433.8,45.47,0,245.7,1634.03,Male,30,No,No,Yes,No,0,1,9.925,0,0,Promoter
4094,Yes,1,1,Offer E,Yes,19.15,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,10,19.15,99.15,Male,41,No,No,Yes,No,0,1,35.0,1,1,Detractor
4642,Yes,8,24,,Yes,30.41,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,452.55,0.0,0,729.84,1182.39,Female,51,No,No,Yes,Yes,1,1,9.85,0,0,Passive
6412,Yes,2,71,,Yes,1.23,No,Yes,Fiber Optic,9,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,95.5,6707.15,0.0,0,87.33,6794.48,Male,75,No,Yes,Yes,No,0,6,13.642857142857142,0,0,Passive
3957,No,0,33,,Yes,25.71,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,2603.3,0.0,0,848.4300000000001,3451.7300000000005,Male,29,Yes,No,No,No,0,4,16.02,0,1,Passive
4676,Yes,6,52,Offer B,Yes,49.51,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.75,1345.85,0.0,0,2574.52,3920.37,Male,61,No,No,Yes,Yes,2,2,8.583333333333334,0,0,Detractor
2854,No,0,22,,No,0.0,No,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0.0,0,0.0,1073.3,Female,34,No,No,No,No,0,5,8.433333333333334,0,1,Passive
4430,No,0,6,Offer E,Yes,35.88,No,Yes,Fiber Optic,10,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,487.05,0.0,0,215.28000000000003,702.33,Female,60,No,No,No,No,0,6,12.75,1,1,Detractor
4985,Yes,1,34,Offer C,Yes,44.54,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,635.9,46.07,0,1514.36,2104.19,Male,44,No,No,Yes,Yes,1,1,10.4,0,0,Detractor
5928,Yes,1,15,Offer D,Yes,17.28,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,332.65,0.0,0,259.20000000000005,591.85,Male,48,No,No,Yes,Yes,3,1,9.825,0,0,Promoter
3337,Yes,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0.0,0,436.32,1959.02,Female,57,No,No,Yes,Yes,3,7,12.5875,0,1,Passive
4716,No,0,21,,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,Male,80,No,Yes,No,No,0,4,12.01,0,1,Detractor
5622,No,0,1,Offer E,Yes,44.94,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.95,81.95,0.0,0,44.94,126.89,Female,44,No,No,No,No,0,4,16.39,1,1,Detractor
4384,Yes,2,71,Offer A,Yes,40.63,Yes,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,65.15,4681.75,4.7,0,2884.73,7561.780000000001,Male,29,Yes,No,Yes,No,0,7,8.14375,0,1,Detractor
2416,No,0,20,Offer D,Yes,23.18,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,81.45,1671.6,0.0,0,463.6,2135.2,Female,74,No,Yes,No,No,0,4,16.29,0,1,Promoter
4673,No,0,43,,Yes,34.0,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0.0,0,1462.0,4660.6,Male,63,No,No,No,No,0,3,18.8,0,1,Detractor
4929,No,0,4,Offer E,Yes,30.79,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,94.5,0.0,0,123.16,217.66,Female,51,No,No,No,Yes,3,1,10.2,1,0,Detractor
5119,Yes,2,71,Offer A,No,0.0,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0.0,0,0.0,4310.35,Female,46,No,No,Yes,No,0,7,7.675,0,0,Passive
6251,Yes,1,72,,Yes,13.72,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.8,1874.3,16.26,0,987.84,2845.88,Male,38,No,No,Yes,No,0,2,8.266666666666667,0,0,Detractor
3459,Yes,3,7,,Yes,49.98,No,Yes,Cable,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,515.75,0.0,0,349.86,865.6099999999999,Male,47,No,No,Yes,Yes,2,7,8.91875,1,0,Detractor
4011,No,0,54,,Yes,38.48,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,99.05,5295.7,0.0,40,2077.92,7413.619999999999,Male,67,No,Yes,Yes,No,0,5,16.508333333333333,0,0,Promoter
3443,Yes,1,11,,No,0.0,No,Yes,Cable,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.55,565.35,0.0,0,0.0,565.35,Female,23,Yes,No,Yes,Yes,1,5,8.424999999999999,1,1,Detractor
4521,Yes,10,59,Offer B,Yes,45.75,No,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.05,6034.85,0.0,0,2699.25,8734.1,Female,32,No,No,Yes,No,0,7,12.50625,0,0,Detractor
5753,Yes,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12,Male,39,No,No,Yes,No,0,2,22.83333333333333,1,1,Detractor
2951,No,0,28,,Yes,33.84,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2244.95,0.0,0,947.52,3192.47,Female,62,No,No,No,No,0,4,16.119999999999997,0,1,Promoter
3519,Yes,9,10,Offer D,Yes,21.85,No,Yes,DSL,9,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0.0,0,218.5,787.35,Male,34,No,No,Yes,No,0,4,10.99,1,0,Detractor
5165,No,0,3,,Yes,5.54,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5,0.0,0,16.62,252.12,Female,69,No,Yes,No,No,0,2,23.433333333333334,1,1,Detractor
2640,Yes,1,22,,Yes,45.1,No,Yes,Fiber Optic,41,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1706.45,0.0,50,992.2,2748.65,Female,20,Yes,No,Yes,No,0,2,26.666666666666668,0,0,Detractor
2712,No,0,29,,Yes,5.69,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,573.05,0.0,0,165.01000000000002,738.06,Female,46,No,No,Yes,No,0,1,9.925,0,0,Passive
4077,Yes,1,48,Offer B,Yes,44.72,Yes,Yes,DSL,13,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.6,2985.25,0.0,100,2146.56,5231.81,Female,35,No,No,Yes,No,0,4,12.12,0,1,Passive
3786,Yes,7,44,,Yes,23.75,No,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,0.0,0,1045.0,5019.15,Male,30,No,No,Yes,No,0,5,15.108333333333334,0,1,Promoter
5758,Yes,5,4,,Yes,42.71,No,Yes,DSL,56,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.5,235.1,0.0,0,170.84,405.94,Female,38,No,No,Yes,Yes,3,4,11.3,1,0,Detractor
5718,No,0,14,Offer D,Yes,34.01,No,Yes,Cable,69,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,59.1,772.85,0.0,0,476.14,1248.99,Female,19,Yes,No,No,No,0,5,9.85,0,0,Passive
3022,No,0,4,,Yes,20.16,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.0,78.9,0.0,0,80.64,159.54000000000002,Male,31,No,No,No,No,0,1,9.5,1,0,Passive
5582,Yes,5,70,Offer A,Yes,45.24,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,6858.9,0.0,0,3166.8,10025.7,Male,23,Yes,No,Yes,No,0,8,10.966666666666669,0,1,Detractor
4848,No,0,52,,Yes,8.25,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,1012.4,46.07,0,429.0,1395.33,Female,41,No,No,Yes,No,0,1,9.8,0,0,Detractor
4708,No,0,72,,Yes,9.47,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,107.5,7853.7,0.0,60,681.84,8595.539999999999,Female,40,No,No,No,No,0,7,13.4375,0,0,Detractor
6402,No,0,52,,Yes,48.13,No,Yes,Fiber Optic,12,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.35,4338.6,0.0,90,2502.76,6931.360000000001,Male,46,No,No,No,No,0,4,17.07,0,1,Detractor
5463,No,0,14,Offer D,Yes,28.65,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,1178.4,0.0,0,401.1,1579.5,Male,40,No,No,No,No,0,5,14.991666666666667,0,1,Detractor
2007,No,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,Female,56,No,No,No,No,0,8,8.8,0,0,Passive
3949,No,0,31,,Yes,45.92,No,Yes,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,2979.2,0.0,0,1423.52,4402.719999999999,Male,56,No,No,No,No,0,6,13.5,0,1,Detractor
5441,Yes,4,1,Offer E,Yes,45.77,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.9,19.9,0.0,0,45.77,65.67,Male,46,No,No,Yes,Yes,1,1,9.95,1,0,Detractor
5341,Yes,3,71,Offer A,Yes,37.25,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,1789.65,0.0,0,2644.75,4434.4,Male,80,No,Yes,Yes,No,0,2,8.483333333333333,0,0,Promoter
4001,Yes,5,67,Offer A,Yes,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0.0,90,1165.8,7624.0,Male,42,No,No,Yes,No,0,6,13.30714285714286,0,1,Passive
4073,Yes,9,65,Offer B,Yes,8.59,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,0,558.35,7136.900000000001,Male,76,No,Yes,Yes,No,0,7,13.04375,0,1,Promoter
3383,No,0,1,,Yes,17.89,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.2,19.2,0.0,0,17.89,37.09,Male,37,No,No,No,Yes,3,1,9.6,1,0,Detractor
2925,Yes,6,44,Offer B,Yes,14.65,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.2,4040.2,0.0,0,644.6,4684.8,Male,72,No,Yes,Yes,No,0,5,14.866666666666667,0,1,Passive
5620,No,0,67,Offer A,Yes,37.5,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.95,6886.25,0.0,0,2512.5,9398.75,Female,28,Yes,No,No,No,0,7,12.86875,0,0,Detractor
2449,No,0,40,,Yes,23.28,No,Yes,Cable,6,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,50.25,2023.55,0.0,0,931.2,2954.75,Female,61,No,No,No,No,0,3,12.5625,0,0,Promoter
3157,No,0,11,,Yes,5.84,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,893.2,0.0,30,64.24,987.44,Male,31,No,No,No,Yes,2,4,17.240000000000002,1,1,Promoter
4769,No,0,1,,No,0.0,No,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.1,25.1,0.0,0,0.0,25.1,Female,35,No,No,No,No,0,1,12.55,1,0,Detractor
4544,Yes,3,36,,Yes,24.51,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,3457.9,4.96,0,882.36,4335.3,Female,39,No,No,Yes,No,0,6,13.907142857142857,0,1,Detractor
5271,Yes,1,53,,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,4478.16,Male,71,No,Yes,Yes,No,0,4,12.01,0,1,Detractor
5370,No,0,1,Offer E,Yes,1.48,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,20.6,0.0,0,1.48,22.08,Male,55,No,No,No,No,0,1,10.3,1,0,Detractor
2771,No,0,1,,Yes,31.16,No,Yes,DSL,11,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.95,53.95,0.0,0,31.16,85.11,Male,49,No,No,No,No,0,4,10.79,1,1,Detractor
2049,Yes,7,10,,Yes,13.83,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,218.5,0.0,0,138.3,356.8,Male,55,No,No,Yes,Yes,3,1,10.025,1,0,Passive
5682,Yes,3,25,,Yes,25.08,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.95,495.15,0.0,0,627.0,1122.15,Male,47,No,No,Yes,No,0,1,10.475,0,1,Passive
3348,Yes,5,33,,Yes,31.76,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,3092.0,0.0,0,1048.0800000000002,4140.08,Male,35,No,No,Yes,No,0,7,11.66875,0,1,Passive
5841,No,0,9,,Yes,9.27,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0,83.42999999999999,717.28,Female,59,No,No,No,No,0,3,18.8,1,0,Promoter
5721,Yes,1,6,,Yes,28.71,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,Female,78,No,Yes,Yes,No,0,4,16.869999999999997,1,1,Detractor
4337,Yes,1,64,,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0.0,0,304.64,6910.1900000000005,Male,61,No,No,Yes,No,0,8,11.56111111111111,0,0,Passive
5583,Yes,4,68,,No,0.0,No,Yes,DSL,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.0,3656.25,0.0,0,0.0,3656.25,Female,65,No,Yes,Yes,Yes,1,6,7.571428571428571,0,1,Passive
5293,No,0,42,,Yes,48.41,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.55,839.4,12.16,0,2033.22,2860.46,Male,32,No,No,No,No,0,1,9.775,0,0,Detractor
4320,No,0,1,Offer E,Yes,28.67,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44.0,44.0,0.0,0,28.67,72.67,Male,69,No,Yes,No,No,0,2,14.666666666666666,1,1,Passive
3206,No,0,11,,Yes,5.0,No,Yes,Cable,23,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,64.9,697.25,0.0,0,55.0,752.25,Female,55,No,No,No,No,0,6,9.271428571428572,1,0,Detractor
5429,Yes,1,1,,Yes,17.36,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,30,17.36,121.76,Male,67,No,Yes,Yes,No,0,2,24.8,1,1,Detractor
5169,Yes,9,45,,Yes,21.73,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.0,886.4,0.0,0,977.85,1864.25,Female,42,No,No,Yes,Yes,2,1,10.0,0,1,Passive
4804,No,0,47,Offer B,Yes,35.97,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,0.0,0,1690.59,6818.54,Female,42,No,No,No,No,0,7,13.3,0,1,Detractor
5701,Yes,8,25,,Yes,12.12,Yes,Yes,Cable,59,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.1,1373.0,0.0,110,303.0,1786.0,Female,29,Yes,No,Yes,No,0,3,13.525,0,1,Detractor
5967,No,0,5,,Yes,24.53,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,96.1,0.0,0,122.65,218.75,Female,49,No,No,No,No,0,1,10.275,1,0,Detractor
5215,Yes,4,68,Offer A,Yes,36.51,No,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,62.65,4375.8,0.0,0,2482.68,6858.48,Male,38,No,No,Yes,Yes,1,6,8.95,0,0,Detractor
4696,Yes,1,49,Offer B,Yes,14.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.3,4297.95,0.0,0,696.2900000000001,4994.24,Male,44,No,No,Yes,No,0,4,17.06,0,0,Passive
3910,No,0,44,,No,0.0,No,Yes,Cable,3,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,49.05,2265.0,0.0,0,0.0,2265.0,Female,58,No,No,No,No,0,5,8.174999999999999,0,1,Promoter
2604,No,0,38,,Yes,25.11,Yes,Yes,DSL,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.1,3187.65,0.0,0,954.18,4141.83,Female,57,No,No,No,No,0,9,8.41,0,1,Detractor
6130,Yes,4,72,Offer A,Yes,44.03,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,7711.45,0.0,0,3170.16,10881.61,Female,40,No,No,Yes,Yes,1,9,10.92,0,1,Passive
4265,Yes,1,2,,Yes,27.27,No,Yes,DSL,51,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.7,134.35,0.0,0,54.54,188.89,Female,21,Yes,No,Yes,Yes,2,5,10.95,1,0,Detractor
3076,No,0,18,Offer D,Yes,12.97,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,23.75,424.5,0.0,0,233.46,657.96,Male,45,No,No,No,No,0,2,7.916666666666667,0,0,Passive
2431,No,0,28,Offer C,No,0.0,No,Yes,DSL,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,35.75,961.4,0.0,0,0.0,961.4,Female,62,No,No,No,No,0,3,8.9375,0,0,Passive
3481,No,0,7,,Yes,5.61,No,Yes,DSL,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,54.85,370.4,0.0,0,39.27,409.67,Male,57,No,No,No,No,0,3,13.7125,1,0,Detractor
3017,No,0,1,,Yes,48.22,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.3,46.3,0.0,0,48.22,94.52,Male,39,No,No,No,No,0,2,15.433333333333332,1,0,Detractor
4235,Yes,3,57,,Yes,12.26,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1272.05,0.0,0,698.8199999999999,1970.87,Female,43,No,No,Yes,Yes,2,1,9.875,0,1,Promoter
5084,No,0,1,,Yes,7.8,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18.85,18.85,0.0,0,7.8,26.65,Female,59,No,No,No,No,0,1,9.425,1,1,Passive
2709,Yes,1,12,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,1378.7,Female,67,No,Yes,Yes,No,0,6,14.014285714285714,1,1,Detractor
4704,No,0,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.64999999999999,584.0,Male,25,Yes,No,No,No,0,2,23.183333333333334,1,1,Detractor
