Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population
3795-GWTRD,4,Stayed,No,0,64,4626,,,Yes,7,63,,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,0,398.79,5106.64,Female,58,No,No,Yes,No,0,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,21739
1298-PHBTI,3,Stayed,No,0,43,5952,,,Yes,9,71,,Yes,33.67,Yes,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,0,2390.57,8542.97,Male,40,No,No,Yes,Yes,3,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,33523
6223-DHJGV,4,Stayed,No,0,49,5956,,,No,0,42,,Yes,23.25,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,958.1,0.0,0,976.5,1934.6,Female,56,No,No,No,No,0,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442,8115
6961-MJKBO,4,Stayed,No,0,72,4342,,,No,0,47,,Yes,6.61,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,1253.67,Male,27,Yes,No,No,No,0,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,44004
8158-WPEZG,4,Stayed,No,0,61,4986,,,No,0,11,,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.65,425.1,0.0,0,0.0,425.1,Male,20,Yes,No,No,No,0,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,24511
0727-BNRLG,3,Stayed,No,0,20,5709,,,No,0,69,Offer A,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.65,6743.55,0.0,0,3405.15,10148.7,Male,41,No,No,No,No,0,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,24505
6435-SRWBJ,4,Stayed,No,0,36,5269,,,No,0,5,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0.0,0,148.7,566.45,Female,21,Yes,No,No,No,0,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,21728
9964-WBQDJ,5,Stayed,No,0,56,4412,,,Yes,1,71,Offer A,Yes,24.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1725.4,0.0,0,1755.12,3480.52,Female,19,Yes,No,Yes,No,0,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,20408
6303-KFWSL,4,Stayed,No,0,55,5481,,,No,0,29,,Yes,39.35,Yes,Yes,DSL,69,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,55.25,1620.2,0.0,0,1141.15,2761.3500000000004,Female,28,Yes,No,No,No,0,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178,21
1702-CCFNJ,3,Stayed,No,0,49,4729,,,Yes,3,52,,Yes,44.65,Yes,Yes,Cable,3,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.35,3169.55,0.0,0,2321.7999999999997,5491.35,Male,39,No,No,Yes,No,0,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,10470
8932-CZHRQ,4,Stayed,No,0,33,5395,,,No,0,68,Offer A,Yes,20.29,Yes,Yes,DSL,29,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,76.75,5233.25,0.0,0,1379.72,6612.97,Male,40,No,No,No,No,0,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,105285
0386-CWRGM,4,Stayed,No,0,47,2320,,,Yes,9,46,,Yes,47.5,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,967.85,0.0,0,2185.0,3152.85,Female,61,No,No,Yes,Yes,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,21397
5515-RUGKN,5,Stayed,No,0,53,5317,,,No,0,8,,Yes,30.53,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.05,0.0,0,244.24,682.29,Male,63,No,No,No,No,0,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001,8321
0404-AHASP,3,Stayed,No,0,36,6436,,,Yes,10,72,Offer A,Yes,27.97,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1421.9,0.0,0,2013.84,3435.74,Male,23,Yes,No,Yes,No,0,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,11355
7279-NMVJC,4,Stayed,No,0,70,2093,,,No,0,17,,Yes,25.62,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,323.15,0.0,0,435.54,758.69,Female,38,No,No,No,No,0,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,47305
2081-VEYEH,3,Joined,No,0,70,5653,,,No,0,3,Offer E,Yes,12.66,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,318.6,0.0,0,37.980000000000004,356.58000000000004,Male,42,No,No,No,No,0,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459,51387
9060-HJJRW,4,Stayed,No,0,62,4380,,,No,0,51,,No,0.0,No,Yes,DSL,24,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,56.4,2928.5,0.0,0,0.0,2928.5,Female,52,No,No,No,No,0,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902,15195
2587-YNLES,4,Stayed,No,0,42,5874,,,Yes,4,6,Offer E,Yes,25.05,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,100.35,0.0,0,150.3,250.65,Female,52,No,No,Yes,Yes,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993,24908
7398-SKNQZ,5,Joined,No,0,58,2330,,,Yes,5,3,,Yes,2.97,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0,8.91,282.11,Female,51,No,No,Yes,No,0,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,40152
1958-RNRKS,4,Stayed,No,0,45,3712,,,Yes,4,30,,Yes,5.56,Yes,Yes,DSL,8,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100,166.79999999999998,1708.75,Male,62,No,No,Yes,No,0,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,16041
5136-RGMZO,4,Stayed,No,0,37,4443,,,No,0,31,,Yes,6.4,Yes,Yes,Cable,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0.0,0,198.4,2366.55,Male,39,No,No,No,No,0,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,47758
8345-MVDYC,3,Stayed,No,0,41,5937,,,No,0,45,Offer B,Yes,37.39,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,5301.25,Female,57,No,No,No,No,0,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,9960
8226-BXGES,3,Stayed,No,0,67,5519,,,Yes,5,64,Offer B,Yes,13.8,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.45,5692.65,0.0,0,883.2,6575.849999999999,Male,30,No,No,Yes,No,0,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,26442
1015-OWJKI,4,Joined,No,0,59,5279,,,No,0,1,,Yes,5.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,Male,46,No,No,No,No,0,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,33300
2040-XBAVJ,3,Stayed,No,0,32,4700,,,No,0,72,Offer A,Yes,24.95,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.45,8100.55,0.0,0,1796.3999999999999,9896.95,Male,51,No,No,Yes,Yes,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,11
8887-IPQNC,5,Stayed,No,0,58,5014,,,Yes,4,7,,Yes,31.43,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,0.0,0,220.01,533.46,Female,61,No,No,Yes,No,0,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,33758
8646-JCOMS,5,Stayed,No,0,38,4958,,,Yes,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.5200000000001,6904.47,Female,43,No,No,Yes,No,0,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,28094
1222-KJNZD,3,Stayed,No,0,72,5918,,,Yes,2,40,Offer B,Yes,1.89,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,745.3,0.0,0,75.6,820.9,Male,61,No,No,Yes,Yes,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,24979
0106-GHRQR,5,Stayed,No,0,39,3360,,,No,0,16,,Yes,25.71,Yes,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,Male,24,Yes,No,No,No,0,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,41263
3768-VHXQO,4,Stayed,No,0,51,4833,,,Yes,9,67,Offer A,Yes,3.28,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,1803.26,Male,19,Yes,No,Yes,No,0,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,37322
8952-WCVCD,3,Stayed,No,0,65,2719,,,Yes,2,41,Offer B,Yes,9.85,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,0.0,0,403.84999999999997,4565.900000000001,Female,45,No,No,Yes,No,0,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,96267
2418-TPEUN,3,Stayed,No,0,59,4681,,,Yes,2,56,Offer B,Yes,48.56,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0,2719.36,3839.26,Female,58,No,No,Yes,Yes,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,5451
3963-RYFNS,4,Stayed,No,0,20,5567,,,No,0,72,Offer A,Yes,48.52,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0.0,90,3493.44,11596.99,Female,25,Yes,No,No,No,0,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,31021
8540-ZQGEA,5,Stayed,No,0,40,4212,,,Yes,1,54,Offer B,Yes,32.72,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.8799999999999,2869.2799999999997,Female,58,No,No,Yes,No,0,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,11264
4137-JOPHL,4,Stayed,No,0,45,5306,,,No,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,5794.5,Female,63,No,No,No,No,0,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,30779
7801-CEDNV,3,Stayed,No,0,30,3560,,,Yes,10,27,,Yes,9.01,No,Yes,DSL,5,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0.0,0,243.26999999999998,1665.02,Male,33,No,No,Yes,No,0,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,28680
3658-QQJYD,4,Stayed,No,0,77,5974,,,No,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0.0,0,2376.46,7074.51,Male,56,No,No,No,No,0,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,5221
1803-BGNBD,3,Stayed,No,0,63,3854,,,No,0,12,Offer D,Yes,37.63,No,Yes,DSL,26,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,130,451.56000000000006,1236.06,Female,59,No,No,No,No,0,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,11509
6950-TWMYB,3,Stayed,No,0,48,4387,,,Yes,2,54,Offer B,Yes,46.7,No,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.95,4362.05,0.0,0,2521.8,6883.85,Male,31,No,No,Yes,Yes,8,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,19975
5848-FHRFC,4,Stayed,No,0,63,5740,,,No,0,68,Offer A,Yes,2.83,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1386.9,0.0,0,192.44,1579.3400000000001,Female,49,No,No,No,No,0,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,26099
2243-FNMMI,3,Stayed,No,0,32,4958,,,No,0,20,Offer D,Yes,31.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,415.4,0.0,0,620.4,1035.8,Male,20,Yes,No,No,No,0,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,40705
2511-MORQY,4,Stayed,No,0,41,4322,,,Yes,4,50,Offer B,Yes,10.33,Yes,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,2614.1,0.0,0,516.5,3130.6,Male,46,No,No,Yes,No,0,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,17058
5356-KZCKT,4,Stayed,No,0,38,6490,,,No,0,58,Offer B,Yes,2.38,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0,138.04,1651.6399999999999,Male,42,No,No,No,No,0,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,41979
9470-XCCEM,3,Stayed,No,0,34,2622,,,Yes,4,35,,Yes,48.08,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.65,3161.6,0.0,40,1682.8,4884.4,Male,41,No,No,Yes,Yes,3,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,31678
6519-CFDBX,3,Joined,No,0,45,4964,,,No,0,2,,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0.0,0,21.62,102.57000000000001,Female,31,No,No,No,No,0,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,34873
3902-MIVLE,3,Stayed,No,0,62,5113,,,Yes,3,63,Offer B,Yes,12.15,Yes,Yes,DSL,21,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,0.0,0,765.45,5442.15,Male,35,No,No,Yes,No,0,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,32050
0409-WTMPL,3,Stayed,No,0,55,4761,,,Yes,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0.0,0,2201.1000000000004,8727.75,Female,35,No,No,Yes,No,0,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,26265
8763-KIAFH,4,Stayed,No,0,31,2269,,,Yes,10,27,,Yes,20.96,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,583.3,0.0,0,565.9200000000001,1149.22,Female,37,No,No,Yes,No,0,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,19109
3669-WHAFY,3,Stayed,No,0,24,4144,,,Yes,7,71,Offer A,Yes,9.44,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,0.0,0,670.24,8748.34,Female,57,No,No,Yes,No,0,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,37887
3055-VTCGS,3,Stayed,No,0,63,6312,,,No,0,63,Offer B,Yes,27.38,No,Yes,DSL,9,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0.0,0,1724.9399999999998,5228.44,Female,35,No,No,No,No,0,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,38181
3144-KMTWZ,4,Stayed,No,0,63,6035,,,Yes,8,71,Offer A,Yes,26.56,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0.0,90,1885.76,8645.21,Male,40,No,No,Yes,No,0,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,32148
2007-QVGAW,4,Stayed,No,0,27,6303,,,Yes,10,68,Offer A,Yes,46.61,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.35,1292.65,0.0,0,3169.48,4462.13,Female,51,No,No,Yes,Yes,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,47344
5207-PLSTK,4,Joined,No,0,58,5068,,,Yes,10,1,,Yes,26.26,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.75,48.75,0.0,0,26.26,75.01,Male,32,No,No,Yes,Yes,2,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,67354
2155-AMQRX,3,Stayed,No,0,26,2885,,,No,0,28,,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0.0,0,91.0,1596.15,Female,37,No,No,No,No,0,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,103214
6181-AXXYF,4,Stayed,No,0,71,4185,,,Yes,3,72,Offer A,Yes,47.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1859.1,0.0,0,3433.68,5292.78,Male,54,No,No,Yes,Yes,2,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,63288
5091-HFAZW,3,Joined,No,0,52,2686,,,No,0,2,,Yes,46.78,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0.0,10,93.56,272.06,Female,36,No,No,No,No,0,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,16271
1568-LJSZU,3,Stayed,No,0,43,4451,,,Yes,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0.0,0,2609.84,9002.69,Male,39,No,No,Yes,No,0,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,24660
7416-CKTEP,4,Stayed,No,0,77,6064,,,Yes,10,57,Offer B,Yes,23.28,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1134.25,0.0,0,1326.96,2461.21,Female,54,No,No,Yes,No,0,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,20890
2586-CWXVV,4,Stayed,No,0,78,4778,,,Yes,9,54,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,1621.35,Male,45,No,No,Yes,No,0,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,14852
2348-KCJLT,3,Stayed,No,0,21,2059,,,Yes,8,44,Offer B,Yes,44.87,No,Yes,Cable,20,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,61.5,2722.2,0.0,150,1974.28,4846.48,Female,60,No,No,Yes,No,0,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,21343
8401-EMUWF,3,Stayed,No,0,36,4701,,,Yes,10,42,Offer B,Yes,16.67,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.4,3058.3,0.0,0,700.1400000000001,3758.4400000000005,Male,64,No,No,Yes,Yes,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,55306
4193-IBKSW,3,Stayed,No,0,67,6232,,,Yes,1,72,Offer A,Yes,35.33,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,0.0,0,2543.7599999999998,4313.36,Male,27,Yes,No,Yes,Yes,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,58639
5377-NDTOU,3,Stayed,No,0,39,4644,,,Yes,3,71,Offer A,Yes,9.5,Yes,Yes,Cable,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0,674.5,6968.25,Female,26,Yes,No,Yes,No,0,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,21279
2474-LCNUE,5,Stayed,No,0,61,2590,,,Yes,5,23,Offer D,Yes,14.53,Yes,Yes,Cable,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,1642.75,0.0,0,334.19,1976.94,Female,20,Yes,No,Yes,No,0,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,1107
0839-QNXME,3,Stayed,No,0,78,3986,,,No,0,30,,Yes,9.27,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,578.5,0.0,0,278.09999999999997,856.5999999999999,Female,35,No,No,No,No,0,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,174
3506-OVLKD,3,Stayed,No,0,80,4419,,,No,0,35,,Yes,49.13,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.2,954.9,0.0,0,1719.5500000000002,2674.4500000000003,Male,40,No,No,No,No,0,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,53323
6650-VJONK,4,Joined,No,0,39,5913,,,No,0,1,,Yes,15.9,No,Yes,Cable,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,43.85,0.0,10,15.9,69.75,Male,54,No,No,No,No,0,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,25566
2178-PMGCJ,3,Stayed,No,0,32,4838,,,No,0,22,Offer D,Yes,15.77,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,0.0,0,346.94,1837.3400000000001,Male,22,Yes,No,No,No,0,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,38427
7492-TAFJD,4,Stayed,No,0,70,3345,,,Yes,5,7,,No,0.0,No,Yes,Cable,58,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.55,280.0,0.0,0,0.0,280.0,Male,26,Yes,No,Yes,No,0,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,31352
2773-MADBQ,3,Stayed,No,0,40,2751,,,No,0,36,,No,0.0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0.0,0,0.0,1901.25,Female,46,No,No,No,No,0,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486,43467
6016-LVTJQ,3,Stayed,No,0,74,5099,,,Yes,7,34,,Yes,9.66,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0.0,0,328.44,1044.84,Female,39,No,No,Yes,Yes,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,91664
7860-KSUGX,3,Stayed,No,0,74,6330,,,Yes,1,72,Offer A,Yes,32.67,Yes,Yes,Cable,48,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,64.45,4720.0,0.0,0,2352.2400000000002,7072.24,Male,25,Yes,No,Yes,No,0,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,49647
8966-KZXXA,3,Stayed,No,0,45,3040,,,Yes,9,36,,Yes,34.79,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,930.95,0.0,0,1252.44,2183.3900000000003,Male,48,No,No,Yes,Yes,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,31556
5149-QYTTU,3,Stayed,No,0,41,5647,,,Yes,3,71,Offer A,Yes,34.53,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,95.15,6770.85,0.0,0,2451.63,9222.48,Female,35,No,No,Yes,Yes,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,19034
2085-BOJKI,5,Stayed,No,0,37,5228,,,Yes,1,17,Offer D,Yes,28.83,No,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.65,1588.25,0.0,0,490.10999999999996,2078.36,Male,33,No,No,Yes,No,0,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,425
0817-HSUSE,5,Joined,No,0,43,2954,,,No,0,1,,Yes,5.63,No,Yes,Cable,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0.0,0,5.63,81.13,Male,26,Yes,No,No,No,0,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236,36243
